QuesID,    AnsCount,    QuesTitle
39774826,2,Pandas: how to draw a bar plot with two categories and four series each?
39766141,2,Pandas: adding new column to existing Data Frame for grouping purposes
39538938,0,Weird artefacts in a matplotlib bar plot
