QuesID,    AnsCount,    QuesTitle
39768288,1,Plotting a type of Histogram
39646070,1,pandas histogram: plot histogram for each column as subplot of a big figure
39628242,1,Histograms in Pandas
39529941,1,Plotting histograms in Python using pandas
