QuesID,    AnsCount,    QuesTitle
39761068,1,Sum up values in a column using Pandas
39750590,2,Pandas groupby sum
39727271,1,Pandas: aggregate data through the dataframe
39638801,1,Loop over groups Pandas Dataframe and get sum/count
39559054,2,Append row with counts in PANDAS
