user_id,display_name,reputation,tags,link
2370863,Ian Fiddes,848,"['python', 'r', 'pandas', 'algorithm', 'bioinformatics', 'sqlalchemy', 'c++', 'peewee', 'perl', 'makefile', 'sqlite', 'dynamic-programming', 'bash', 'java', 'c', 'lattice', 'linear-programming', 'networkx', 'seaborn', 'list', 'sorting', 'pulp', 'subprocess', 'tree', 'user', 'with-statement', 'xargs', 'pysqlite', 'python-3.x', 'regex']",http://stackoverflow.com/users/2370863/ian-fiddes
5061557,Grr,777,"['python', 'pandas', 'matplotlib', 'numpy', 'c++', 'csv', 'arrays', 'dataframe', 'oop', 'quantitative-finance', 'python-3.x', 'python-2.7', 'machine-learning', 'p-value', 'pyinstaller', 'sorting', 'excel', 'grouping', 'bokeh', 'class', 'python-ggplot', 'qt-designer', 'scikit-learn', 'scipy', 'seaborn', 'segmentation-fault', 'sine', 'slice', 'clipboard', 'cmath']",http://stackoverflow.com/users/5061557/grr
1118236,Munichong,768,"['python', 'scikit-learn', 'java', 'mongodb', 'machine-learning', 'scipy', 'numpy', 'keras', 'deep-learning', 'optimization', 'recurrent-neural-network', 'statistics', 'database', 'hadoop', 'indexing', 'neural-network', 'networkx', 'information-retrieval', 'eclipse', 'gensim', 'aggregation-framework', 'svd', 'pandas', 'sparse-matrix', 'memory', 'stanford-nlp', 'performance', 'postgresql', 'prediction', 'pydev']",http://stackoverflow.com/users/1118236/munichong
2013448,srodriguex,766,"['python', 'pandas', 'python-2.7', 'datetime', 'django', 'eclipse', 'gcc', 'html', 'html-parsing', 'integer', 'logging', 'math', 'matplotlib', 'monthcalendar', 'nan', 'osx', 'python-2.x', 'range', 'series', 'string', 'xgboost', 'beautifulsoup', 'boolean-logic', 'dataframe', 'date-math', 'plot']",http://stackoverflow.com/users/2013448/srodriguex
4544413,Luis Ramon Ramirez Rodriguez,759,"['python', 'scrapy', 'web-scraping', 'pandas', 'dictionary', 'selenium', 'regex', 'list', 'matplotlib', 'xpath', 'csv', 'dataframe', 'geolocation', 'machine-learning', 'string', 'scikit-learn', 'web-crawler', 'list-comprehension', 'beautifulsoup', 'bokeh', 'html', 'ipython', 'linux', 'phantomjs', 'ssh', 'nlp', 'subprocess', 'svm', 'text-classification', 'tuples']",http://stackoverflow.com/users/4544413/luis-ramon-ramirez-rodriguez
2756793,Khris,754,"['python', 'pandas', 'dataframe', 'python-2.7', 'plot', 'numpy', 'matplotlib', 'python-multiprocessing', 'stdout', 'sdl', 'seaborn', 'vectorization', 'windows', 'output', 'median', 'c++', 'condition', 'dictionary', 'histogram', 'indexing', 'jit', 'json', 'list', 'duplicates', 'eclipse', 'excel', 'find-occurrences', 'hadoop', 'count', 'counter']",http://stackoverflow.com/users/2756793/khris
1752959,Laurens Koppenol,731,"['python', 'jena', 'pandas', 'twitter-bootstrap', 'java', 'android', 'css', 'dictionary', 'excel', 'apache-jena', 'arrays', 'hadoop', 'hive', 'hortonworks-sandbox', 'html', 'multi-agent', 'multiple-columns', 'scikit-learn', 'semantic-web', 'shell', 'sparql', 'string', 'suffix', 'text', 'text-alignment', 'triples', 'python-3.x', 'queue', 'r', 'rdf']",http://stackoverflow.com/users/1752959/laurens-koppenol
1754273,Radical Edward,714,"['python', 'pandas', 'win32com', 'python-2.7', 'excel', 'sqlite', 'excel-vba', 'csv', 'string', 'pywin32', 'scipy', 'smoothing', 'sqlalchemy', 'vba', 'sqlite3', 'excel-2007', 'python-3.x', 'parsing', 'pdf', 'peg', 'pymongo', 'pyodbc', 'pypyodbc', 'data-analysis', 'database', 'dataframe', 'django', 'django-models', 'django-orm', 'docx']",http://stackoverflow.com/users/1754273/radical-edward
2752265,Jaken Herman,708,"['java', 'html', 'dotcms', 'css', 'arrays', 'jquery', 'javascript', 'python', 'pandas', 'string', 'ada', 'dataframe', 'assembly', 'excel', 'for-loop', 'sql', 'ms-access', 'nasm', 'json', 'x86', 'vba', 'web', 'methods', 'seaborn', 'python-3.x', 'excel-vba', 'fancybox', 'database', 'dosbox', 'generics']",http://stackoverflow.com/users/2752265/jaken-herman
104969,anilca,700,"['c#', 'asp.net-mvc', 'jquery', 'javascript', 'asp.net', 'kendo-ui', 'signalr', 'kendo-grid', 'json', 'sql-server', 'wcf', 'design-patterns', 'entity-framework', 'html', 'linq-to-sql', 'serialization', 'tsql', 'iis', 'indicator', 'linq', 'mongodb', 'signalr.client', 'signalr-hub', 'mvvm', 'r', 'reflection', 'ef-code-first', 'dependency-injection', 'asp.net-mvc-3', '.net']",http://stackoverflow.com/users/104969/anilca
1700890,user1700890,671,"['python', 'pandas', 'sql-server', 'c#', 'sql', 'mongodb', 'numpy', 'matlab', 'joblib', 'decision-tree', 'scikit-learn', 'parallel-processing', 'python-3.x', 'pymongo', 'join', 'list', 'group', 'group-by', 'matplotlib', 'max', 'opencv', 'datatable', 'excel', 'aggregate', 'sorting', 'ssms', 'standard-deviation', 'manual', 'replace', 'rtd']",http://stackoverflow.com/users/1700890/user1700890
4909923,Winterflags,661,"['python', 'pandas', 'python-2.7', 'selenium', 'regex', 'xpath', 'osx', 'applescript', 'xml', 'csv', 'selenium-webdriver', 'string', 'virtualenv', 'beautifulsoup', 'encoding', 'function', 'dictionary', 'javascript', 'blob', 'attributeerror', 'utf-8', 'try-except', 'soundcloud', 'firefox', 'lambda', 'linux', 'list', 'mechanize', 'numpy', 'osascript']",http://stackoverflow.com/users/4909923/winterflags
2769240,Baktaawar,647,"['python', 'pandas', 'numpy', 'scikit-learn', 'sql', 'matplotlib', 'postgresql', 'apache-spark', 'machine-learning', 'scipy', 'pyspark', 'ipython', 'ipython-notebook', 'join', 'nltk', 'matrix', 'osx-mountain-lion', 'hana', 'csv', 'dataframe', 'python-3.x', 'r', 'regression', 'rename', 'sample', 'python-2.7', 'sqlite', 'statistics', 'swift', 'time-series']",http://stackoverflow.com/users/2769240/baktaawar
1718097,user1718097,628,"['python', 'pandas', 'dataframe', 'python-3.x', 'r', 'osx', 'stata', 'datetime', 'exchange-server', 'group-by', 'icalendar', 'logistic-regression', 'matplotlib', 'nan', 'numpy', 'sql', 'sql-server', 'rpy2', 'many-to-many', 'excel', 'pivot-table', 'calendar', 'concatenation', 'crosstab', 'algorithm', 'arrays', 'associative-array', 'datetime64', 'dictionary', 'easy-install']",http://stackoverflow.com/users/1718097/user1718097
2218402,PhilChang,603,"['python', 'pandas', 'dataframe', 'python-2.7', 'r', 'regex', 'scikit-learn', 'list', 'date', 'datetime', 'for-loop', 'dplyr', 'numpy', 'dummy-variable', 'function', 'glpk', 'graph', 'graphlab', 'grep', 'if-statement', 'igraph', 'ipython', 'datetimeindex', 'dictionary', 'date-range', 'append', 'autocomplete', 'contour', 'cross-validation', 'data.table']",http://stackoverflow.com/users/2218402/philchang
4800086,Swier,590,"['python', 'pandas', 'python-2.7', 'matlab', 'numpy', 'beautifulsoup', 'python-3.x', 'time-series', 'xml', 'unicode', 'spyder', 'datetime', 'default-value', 'dictionary', 'excel', 'arrays', 'file', 'interpolation', 'json', 'list', 'git', 'heightmap', 'matrix', 'exception', 'csv', 'dataframe', 'data-type-conversion', 'date', 'stochastic', 'string']",http://stackoverflow.com/users/4800086/swier
998967,Luke,585,"['django', 'django-forms', 'django-admin', 'django-models', 'django-views', 'magento', 'magento-1.4', 'magento-1.5', 'python', 'javascript', 'django-templates', 'magento-1.6', 'jquery', 'django-cms', 'php', 'tinymce', 'wagtail', 'ajax', 'javascript-events', 'magento-1.7', 'django-urls', 'httprequest', 'highcharts', 'mysql', 'pandas', 'python-multiprocessing', 'python-requests', 'angularjs', 'angularjs-directive', 'angularjs-scope']",http://stackoverflow.com/users/998967/luke
440732,nishant,576,"['python', 'apache-spark', 'java', 'pyspark', 'c++', 'hadoop', 'amazon-web-services', 'pandas', 'c#', 'mapreduce', 'opencv', 'hive', 'computer-vision', 'python-3.x', 'numpy', 'visual-c++', 'visual-studio-2008', 'windows', 'qt', 'plsql', 'scikit-learn', 'c', 'apache-spark-mllib', '.net', 'amazon-dynamodb', 'amazon-s3', 'oracle', 'javascript', 'jodatime', 'linux']",http://stackoverflow.com/users/440732/nishant
1479974,chintan s,573,"['c++', 'python-2.7', 'visual-c++', 'python', 'pandas', 'sensor-fusion', 'accelerometer', 'visual-studio-2010', 'android', 'orientation', 'mfc', 'ios', 'gyroscope', 'coverity', 'osx', 'r', 'random-forest', 'memory-leaks', 'numpy', 'classification', 'android-orientation', 'magnetometer', 'machine-learning', 'kalman-filter', 'git-reset', 'git-revert', 'googletest', 'data-visualization', 'git', 'anaconda']",http://stackoverflow.com/users/1479974/chintan-s
2712770,James Kelleher,542,"['python', 'pandas', 'python-3.x', 'ipython', 'dataframe', 'heroku', 'django', 'matplotlib', 'mocking', 'python-2.7', 'unit-testing', 'plot', 'py.test', 'io', 'arrays', 'git', 'github', 'grouping', 'hdf5', 'intellij-idea', 'debugging', 'compare', 'algorithm', 'anaconda', 'enthought', 'file-not-found', 'filenotfoundexception', 'fixtures', 'ipdb', 'json']",http://stackoverflow.com/users/2712770/james-kelleher
3779667,LearningSlowly,526,"['python', 'json', 'pandas', 'mysql', 'csv', 'scala', 'r', 'amazon-web-services', 'ggplot2', 'apache-spark', 'amazon-ec2', 'lambda', 'php', 'spark-graphx', 'amazon-s3', 'git', 'github', 'docker', 'epoch', 'gdal', 'lamp', 'kml', 'java', 'javascript', 'google-maps', 'python-ggplot', 'python-requests', 'tar', 'unix-timestamp', 'vlookup']",http://stackoverflow.com/users/3779667/learningslowly
4802797,Chang Liu,518,"['python', 'python-2.7', 'python-3.x', 'scala', 'java', 'apache-spark', 'gpu', 'keras', 'machine-learning', 'memory', 'numpy', 'list', 'theano', 'scipy', 'string', 'tensorflow', 'neural-network', 'regex', 'linux', 'nvidia', 'import', 'hashmap', 'dictionary', 'c', 'function', 'arraylist', 'arrays', 'class', 'types', 'ubuntu']",http://stackoverflow.com/users/4802797/chang-liu
6664393,user357269,517,"['python', 'c++', 'excel', 'eigen', 'pandas', 'vba', 'excel-vba', 'arrays', 'python-2.7', 'csv', 'dataframe', 'c++11', 'c++14', 'cmake', 'beautifulsoup', 'boost-python', 'browser', 'browser-history', 'h5py', 'hdf', 'listiterator', 'matrix', 'memcached', 'multi-index', 'multiprocessing', 'ninja', 'numpy', 'datetime', 'dictionary', 'parsing']",http://stackoverflow.com/users/6664393/user357269
4995876,helloB,514,"['ios', 'objective-c', 'python', 'pandas', 'r', 'health-kit', 'uitableview', 'xcode', 'sql', 'postgresql', 'bokeh', 'javascript', 'regex', 'uilocalnotification', 'time-series', 'iphone', 'mongodb', 'data.table', 'aggregation', 'c++', 'dataframe', 'datetime', 'jupyter', 'matplotlib', 'd3.js', 'github', 'arrays', 'asynchronous', 'numpy', 'osx']",http://stackoverflow.com/users/4995876/hellob
3340234,Leb_Broth,473,"['python', 'numpy', 'machine-learning', 'javascript', 'tensorflow', 'html', 'matlab', 'neural-network', 'lstm', 'css', 'css3', 'artificial-intelligence', 'jquery', 'notepad++', 'pandas', 'reinforcement-learning', 'signal-processing', 'statistics', 'deep-learning', 'animation', 'torch', 'training-data', 'ubuntu', 'web2py', 'tensorflow-serving', 'arrays', 'caching', 'correlation', 'csv', 'curve-fitting']",http://stackoverflow.com/users/3340234/leb-broth
5319229,Rafael Martins,460,"['python', 'beautifulsoup', 'html', 'python-requests', 'python-3.x', 'for-loop', 'java', 'pandas', 'lxml', 'multithreading', 'post', 'python-2.7', 'grequests', 'cookies', 'csv', 'dataframe', 'dictionary', 'excel', 'xpath', 'yahoo-finance', 'string', 'try-catch', 'typeerror', 'variables', 'web-scraping', 'screen-scraping', 'selenium', 'selenium-chromedriver', 'python-module', 'excel-formula']",http://stackoverflow.com/users/5319229/rafael-martins
4706745,jax,457,"['python', 'pandas', 'numpy', 'opencv', 'python-2.7', 'scikit-learn', 'matplotlib', 'csv', 'machine-learning', 'django', 'scikits', 'scipy', 'nltk', 'printing', 'python-import', 'python-multiprocessing', 'python-multithreading', 'r', 'scikit-image', 'simplecv', 'sockets', 'sorting', 'static-libraries', 'string', 'subset', 'syntax', 'tostring', 'xampp', 'easygui', 'function']",http://stackoverflow.com/users/4706745/jax
5235265,Gabriel,435,"['python', 'pandas', 'matplotlib', 'spyder', 'xlsxwriter', 'seaborn', 'anaconda', 'itertools', 'plot', 'python-2.7', 'scikit-learn', 'ta-lib', 'statsmodels', 'surface', 'sympy', 'plotly', 'machine-learning', 'median', 'numpy', 'arrays', 'bloomberg', 'blpapi', 'correlation', 'dataframe', 'finance', 'function', 'indexing']",http://stackoverflow.com/users/5235265/gabriel
3142347,Marcus Renno,433,"['python', 'django', 'javascript', 'ember.js', 'django-models', 'pandas', 'jquery', 'ember-data', 'python-3.x', 'llvm', 'llvm-ir', 'ember-2.0.0', 'numpy', 'ajax', 'arrays', 'manytomanyfield', 'llvm-clang', 'ember-router', 'ember-model', 'has-many', 'meteor', 'meteor-blaze', 'cookies', 'cors', 'csrf', 'csv', 'django-csrf', 'django-i18n', 'mongodb', 'path']",http://stackoverflow.com/users/3142347/marcus-renno
1566200,user1566200,429,"['python', 'pandas', 'numpy', 'matlab', 'matrix', 'performance', 'shell', 'list', 'arrays', 'bash', 'scikit-learn', 'vectorization', 'dataframe', 'memory', 'nested', 'polling', 'algorithm', 'parsing', 'r', 'regression', 'for-loop', 'global', 'datetime', 'machine-learning', 'graph', 'grouping', 'scipy', 'time-series', 'timestamp', 'types']",http://stackoverflow.com/users/1566200/user1566200
3130926,muon,428,"['python', 'pandas', 'dataframe', 'data-manipulation', 'datetime', 'pivot-table', 'python-2.7', 'r', 'tuples', 'date', 'reshape', 'slice', 'data-science', 'indexing', 'julia-lang', 'list', 'logistic-regression', 'mathematical-optimization', 'multi-index', 'numpy', 'package', 'directory', 'file', 'gurobi', 'hierarchical-clustering', 'import', 'append', 'cluster-analysis', 'concat', 'csv']",http://stackoverflow.com/users/3130926/muon
3314282,sfortney,423,"['python', 'pandas', 'numpy', 'list', 'merge', 'multiprocessing', 'lua', 'optimization', 'powerset', 'concatenation', 'apply', 'bins', 'buckets', 'group-by', 'ram', 'vector', 'vectorization', 'random-sample', 'series', 'stack', 'subprocess', 'timedelta', 'timestamp', 'torch', 'urllib2', 'variables', 'indexing', 'iteration', 'letters', 'command-line']",http://stackoverflow.com/users/3314282/sfortney
4697430,wwl,412,"['python', 'r', 'pandas', 'data.table', 'json', 'choropleth', 'csv', 'scrapy', 'sql', 'uber-api', 'wikipedia', 'wikipedia-api', 'append', 'parsing', 'plotrix', 'removeclass', 'sas', 'python-2.7', 'list', 'multiple-columns', 'numpy', 'oracle', 'dictionary', 'gis', 'html', 'javascript', 'jquery', 'jsfiddle']",http://stackoverflow.com/users/4697430/wwl
4143292,Federico Gentile,410,"['cuda', 'c', 'matrix', 'matlab', 'python', 'pandas', 'function', 'nvidia', 'arrays', 'indexing', 'makefile', 'c++', 'cell', 'cell-array', 'dataframe', 'concatenation', 'constants', 'gpu', 'gpu-programming', 'bitmap', 'excel', 'gedit', 'fortran', 'nvcc', 'memory', 'replace', 'string', 'struct', 'type-conversion', 'vector']",http://stackoverflow.com/users/4143292/federico-gentile
6005062,estebanpdl,407,"['python', 'pandas', 'python-3.x', 'python-2.7', 'dataframe', 'javascript', 'jquery', 'd3.js', 'list', 'regex', 'string', 'numpy', 'list-comprehension', 'html', 'beautifulsoup', 'charts', 'condition', 'html5', 'json', 'login', 'loops', 'matplotlib', 'mechanize', 'web-scraping', 'nltk', 'text-mining', 'text-processing', 'translation', 'twitter', 'typeerror']",http://stackoverflow.com/users/6005062/estebanpdl
2817602,Demetri P,406,"['python', 'pandas', 'matplotlib', 'dataframe', 'scikit-learn', 'machine-learning', 'numpy', 'sas', 'r', 'matlab', 'numerical-methods', 'nlp', 'group-by', 'scipy', 'seaborn', 'statsmodels', 'sys', 'sql', 'histogram', 'ipython-notebook', 'jupyter', 'jupyter-notebook', 'kernel-density', 'komodo', 'data-mining', 'data-visualization', 'differential-equations', 'fft', 'figure', 'geopandas']",http://stackoverflow.com/users/2817602/demetri-p
2605262,Lukasz,401,"['python', 'pandas', 'numpy', 'matplotlib', 'python-3.x', 'plot', 'machine-learning', 'javascript', 'leaflet', 'jquery', 'arrays', 'regex', 'scikit-learn', 'matrix', 'class', 'dictionary', 'java', 'slider', 'statsmodels', 'swing', 'sympy', 'theano', 'time-series', 'tree', 'ui-leaflet', 'sorting', 'sparse-matrix', 'linear-regression', 'linux', 'jcombobox']",http://stackoverflow.com/users/2605262/lukasz
3115675,roman,399,"['r', 'plot', 'loops', 'dataframe', 'ggplot2', 'python', 'statistics', 'salesforce', 'scikit-learn', 'soql', 'pandas', 'pandoc', 'parallel-processing', 'pipeline', 'regex', 'reshape', 'rgdal', 'rmarkdown', 'matrix', 'merge', 'numbers', 'adjacency-matrix', 'algorithm', 'anova', 'bookdown', 'categorical-data', 'colors', 'css', 'gitbook', 'graph']",http://stackoverflow.com/users/3115675/roman
3782963,akshay,397,"['python', 'java', 'matlab', 'python-3.x', 'pandas', 'matlab-guide', 'numpy', 'json', 'javafx', 'javascript', 'html', 'matrix', 'arrays', 'css', 'c++', 'exception-handling', 'matplotlib', 'multiprocessing', 'javafx-8', 'log4j2', 'matlab-figure', 'php', 'pyqt', 'pyqt5', 'qt', 'scatter3d', 'scatter-plot', 'slf4j', 'spring', 'swing']",http://stackoverflow.com/users/3782963/akshay
5405782,sparrow,394,"['python', 'pandas', 'dataframe', 'matplotlib', 'anaconda', 'csv', 'datetime', 'mysql', 'numpy', 'pdfpages', 'perl', 'plot', 'parsing', '7zip', 'pymysql', 'python-3.x', 'seaborn', 'sorting', 'unique', 'python-requests', 'python-2.7', 'pdf', 'plotly', 'matplotlib-basemap', 'moving-average', 'dictionary', 'duplicates', 'exception', 'exception-handling', 'folium']",http://stackoverflow.com/users/5405782/sparrow
165658,Gregory Saxton,387,"['python', 'sqlite', 'pandas', 'sqlalchemy', 'r', 'ggplot2', 'twitter', 'plot', 'statsmodels', 'string', 'time-series', 'insert', 'many-to-many', 'mysql', 'networkx', 'rss', 'r-zelig', 'split', 'bar-chart', 'beautifulsoup', 'bit.ly', 'database-schema', 'django', 'duplicates', 'finance', 'gephi']",http://stackoverflow.com/users/165658/gregory-saxton
3763732,AutomaticStatic,375,"['python', 'selenium', 'selenium-webdriver', 'lxml', 'html', 'xpath', 'beautifulsoup', 'dictionary', 'mechanize', 'pandas', 'web-scraping', 'suds', 'unicode', 'soap', 'xml', 'phantomjs', 'json', 'facebook', 'facebook-graph-api', 'serialization', 'python-2.7', 'urllib', 'web-crawler', 'tree', 'sorting', 'split', 'spss', 'sql-server', 'windows', 'python-requests']",http://stackoverflow.com/users/3763732/automaticstatic
2204131,ramesh,365,"['r', 'python', 'pandas', 'perl', 'shiny', 'subset', 'ggplot2', 'duplicates', 'aggregate', 'dataframe', 'angularjs', 'bar-chart', 'plot', 'postgresql', 'performance', 'na', 'javascript', 'string', 'for-loop', 'strsplit', 'svg', 'unique', 'user-interface', 'web-applications', 'xulrunner', 'slider', 'split', 'stacked', 'status-message', 'regex']",http://stackoverflow.com/users/2204131/ramesh
6284734,Brian,363,"['pandas', 'python', 'numpy', 'multi-index', 'dataframe', 'group-by', 'list', 'matrix', 'datetimeindex', 'quantitative-finance', 'random', 'regex']",http://stackoverflow.com/users/6284734/brian
1172265,Batuhan Bardak,358,"['java', 'python', 'regex', 'scikit-learn', 'swing', 'machine-learning', 'batch-file', 'pandas', 'regression', 'jtable', 'imacros', 'cmd', 'automation', 'linear-regression', 'linux', 'php', 'string-parsing', 'windows', 'windows-server-2008', 'sql', 'user-interface', 'numpy', 'parsing', 'imap', 'bash', 'clip', 'clipboard', 'algorithm', 'command-line', 'date']",http://stackoverflow.com/users/1172265/batuhan-bardak
4981251,adele,354,"['python', 'pandas', 'dataframe', 'numpy', 'python-2.7', 'resampling', 'switching', 'time-series', 'vlan', 'beautifulsoup', 'cisco', 'cisco-ios', 'csv']",http://stackoverflow.com/users/4981251/adele
969907,PM5K,342,"['c#', 'python', 'wpf', 'html', 'xml', 'parsing', 'php', 'list', 'imaging', 'javascript', 'crop', 'data-binding', 'dataframe', 'dns', 'drawing', 'encoding', 'exec', 'execution', 'forms', 'grep', 'c#-4.0', 'class', 'collections', 'compare', 'arraylist', 'arrays', 'ascii', 'beautifulsoup', 'rect', 'regex']",http://stackoverflow.com/users/969907/pm5k
6724844,Heisenberg,342,"['python', 'pandas', 'dataframe', 'numpy', 'csv', 'casting', 'parsing', 'datetime', 'floating-point', 'group-by', 'indexing', 'split', 'sum']",http://stackoverflow.com/users/6724844/heisenberg
3107858,DanGoodrick,339,"['python', 'opencv', 'numpy', 'arrays', 'c++', 'image', 'image-processing', 'jupyter-notebook', 'matplotlib', 'mpld3', 'multiprocessing', 'networking', 'min', 'key', 'mask', 'imshow', 'casting', 'classification', 'computer-vision', 'dataframe', 'dictionary', 'exe', 'flycapture', 'histogram', 'pandas', 'plot', 'runtime', 'scikit-image', 'type-conversion', 'visual-studio-2013']",http://stackoverflow.com/users/3107858/dangoodrick
4972716,Stacey,332,"['python', 'pandas', 'python-3.x', 'excel-vba', 'vba', 'dataframe', 'csv', 'excel', 'indexing', 'mean', 'reindex', 'rename', 'split', 'sql']",http://stackoverflow.com/users/4972716/stacey
2965673,Adam,330,"['modelica', 'python', 'pandas', 'openmodelica', 'hdf5', 'simulation', 'simulationx', 'static', 'vectorization', 'xlrd', 'modeling', 'nearest-neighbor', 'numpy', 'interpolation', 'loops', 'max', 'minimum', 'constraints', 'datetime', 'distance', 'fluid-dynamics', 'for-loop', 'gcc', 'parsing']",http://stackoverflow.com/users/2965673/adam
5029589,arpit joshi,321,"['java', 'spring', 'javascript', 'jni', 'rest', 'spring-mvc', 'elasticsearch', 'c', 'json', 'linux', 'node.js', 'virtualization', 'python', 'qemu', 'libvirt', 'kibana', 'algorithm', 'http', 'jquery', 'dataframe', 'pandas', 'passenger', 'kvm', 'hypervisor', 'nginx', 'localhost', 'cors', 'csv', 'curl', 'd3.js']",http://stackoverflow.com/users/5029589/arpit-joshi
1785589,DGraham,321,"['python', 'pandas', 'sql', 'postgresql', 'svg', 'javascript', 'matplotlib', 'perl', 'd3.js', 'dataframe', 'geojson', 'if-statement', 'file-writing', 'database', 'arrays', 'csv', 'plpython', 'postgis', 'scatter', 'numpy', 'pattern-matching', 'time-series', 'viewbox']",http://stackoverflow.com/users/1785589/dgraham
2532296,user2532296,319,"['python', 'c++', 'regex', 'shell', 'pandas', 'bash', 'awk', 'gnuplot', 'matplotlib', 'networking', 'scripting', 'makefile', 'gnu-make', 'c', 'csv', 'android', 'vector', 'numpy', 'queue', 'struct', 'sed', 'simulation', 'automation', 'binary', 'cpu-registers', 'epoch', 'file', 'time', 'type-conversion', 'ubuntu']",http://stackoverflow.com/users/2532296/user2532296
5366046,SUNDONG,313,"['python', 'java', 'pandas', 'anaconda', 'install', 'series', 'sparql', 'substring', 'unicode', 'maven', 'jena', 'json', 'jupyter', 'markdown', 'ipython', 'html', 'import', 'dictionary', 'dataframe', 'count', 'csv', 'cumsum', 'curl', 'data-structures', 'arguments', 'collections', 'directory', 'eclipse', 'encode', 'extract']",http://stackoverflow.com/users/5366046/sundong
1961582,gammapoint,310,"['python', 'scipy', 'numpy', 'pandas', 'matplotlib', 'machine-learning', 'neural-network', 'pybrain', 'dataframe', 'dictionary', 'git', 'github', 'indexing', 'logging', 'lua', 'multiplying', 'arrays', 'curve-fitting', 'setuptools', 'sorting']",http://stackoverflow.com/users/1961582/gammapoint
1017373,user1017373,309,"['python', 'pandas', 'numpy', 'dataframe', 'r', 'perl', 'java', 'math', 'matplotlib', 'merge', 'multiple-columns', 'ggplot2', 'indexing', 'anaconda', 'awk', 'conda', 'python-3.x', 'rename', 'seaborn', 'shell', 'statistics', 'suffix', 'unix']",http://stackoverflow.com/users/1017373/user1017373
3604836,Trexion Kameha,306,"['r', 'ibrokers', 'python', 'tws', 'tableau', 'time-series', 'date', 'correlation', 'csv', 'lubridate', 'quantmod', 'sql', 'write.table', 'xts', 'matplotlib', 'na', 'pandas', 'dataframe', 'lapply', 'lm', 'categorical-data', 'charts', 'colors', 'for-loop', 'git', 'github', 'graphlab', 'group-by', 'grouping', 'dplyr']",http://stackoverflow.com/users/3604836/trexion-kameha
4115378,A1122,300,"['python', 'pandas', 'dataframe', 'excel', 'excel-vba', 'matlab', 'r', 'vba', 'datetime', 'for-loop', 'matrix', 'macros', 'matplotlib', 'date', 'data-cleaning', 'list', 'time', 'numpy', 'output', 'performance', 'merge', 'nested', 'numerical-methods', 'reshape', 'while-loop', 'loops', 'function', 'hour', 'if-statement', 'linear-regression']",http://stackoverflow.com/users/4115378/a1122
6609272,tokiloutok,295,"['r', 'java', 'shiny', 'rjava', 'pandas', 'dataframe', 'hadoop', 'html', 'indexing', 'arules', 'data.table', 'data-mining', 'diagrammer', 'duplicates', 'graphviz', 'grep', 'gsub', 'performance', 'python', 'rcurl', 'reactive-programming', 'jboss', 'json', 'mapply', 'rvest', 'scrape', 'subset', 'tomcat', 'transpose', 'web-scraping']",http://stackoverflow.com/users/6609272/tokiloutok
517835,Milind R,286,"['css', 'python', 'xhtml', 'dom', 'c++', 'php', 'specifications', 'html5', 'internet-explorer', 'internet-explorer-11', 'internet-explorer-7', 'intervals', 'javascript', 'jquery', 'jquery-ui', 'least-squares', 'linear-algebra', 'matlab', 'matrix-inverse', 'modularity', 'mysql', 'mysqli', 'numerical-analysis', 'optimization', 'pandas', 'parameter-passing', 'subdomain', 'validation', 'version-control', 'wysiwyg']",http://stackoverflow.com/users/517835/milind-r
2753629,Mike,277,"['c++', 'python', 'pandas', 'dataframe', 'node.js', 'ansible', 'digital-ocean', 'nodemailer', 'mongodb', 'visual-studio', 'wget', 'windows', 'twitter-bootstrap', 'shared-libraries', 'undefined-symbol', 'css', 'navbar', 'sass', 'sendgrid', 'boost-python', 'clang', 'express', 'gcc', 'git', 'ipython', 'javascript', 'linux', 'list', 'logging', 'main']",http://stackoverflow.com/users/2753629/mike
3288092,BernardL,251,"['python', 'pandas', 'dataframe', 'scrapy', 'scrapy-spider', 'flask', 'flask-appbuilder', 'html', 'elasticsearch', 'algorithm', 'jupyter-notebook', 'plotly', 'fuzzywuzzy', 'web-scraping', 'csv', 'xpath', 'windows', 'wxpython', 'python-2.7', 'group-by', 'hdfstore', 'kibana', 'kibana-4', 'large-data', 'logical-operators', 'merge', 'min', 'office365', 'osx', 'outlook']",http://stackoverflow.com/users/3288092/bernardl
671211,Jost,249,"['fortran', 'python', 'matlab', 'sorting', 'finance', 'floating-point', 'gnuplot', 'numpy', 'pandas', 'pdf', 'precision', 'printing', 'heatmap', 'integer', 'latex', 'linux', 'makefile', 'fortran77', 'axes', 'c++', 'c++11', 'character', 'comparison', 'stl', 'string', 'type-conversion', 'vector', 'matrix', 'module', 'reference-wrapper']",http://stackoverflow.com/users/671211/jost
1035217,user1035217,235,"['c#', 'pandas', 'python', 'sql-server', 'linq', '.net', 'bokeh', 'c#-4.0', 'database-connection', 'datetime', 'epplus', 'xna-4.0', 'sorting', 'sqlite', 'string', 'system.componentmodel', 'user-interface', 'winforms', 'graph', 'java', 'jdbc', 'list', 'multithreading', 'propertygrid', 'debugging', 'data-structures', 'datatable', 'charts']",http://stackoverflow.com/users/1035217/user1035217
